0.469 2.72395 0.675403 0.164676 2.00814 -0.12426 -0.126157 -4.31779 2.33687 9.08938 -4.60685
0.474 2.75618 0.684302 0.164869 2.03295 -0.12594 -0.127873 -4.41364 2.36232 9.28417 -4.7056
0.479 2.78841 0.693213 0.165061 2.05776 -0.127625 -0.129596 -4.51052 2.38776 9.48104 -4.8054
0.484 2.82065 0.70214 0.165252 2.08257 -0.129316 -0.131324 -4.60843 2.4132 9.67999 -4.90625
0.489 2.8529 0.711081 0.165442 2.10739 -0.131013 -0.133058 -4.70737 2.43863 9.88102 -5.00814
0.494 2.8862 0.721075 0.165614 2.13223 -0.132711 -0.134794 -4.80742 2.46399 10.0842 -5.11108
0.499 2.92091 0.732475 0.165762 2.15708 -0.13441 -0.136531 -4.9086 2.48925 10.2895 -5.21506
0.504 2.95562 0.743884 0.165909 2.18194 -0.136114 -0.138274 -5.01081 2.51449 10.4969 -5.3201
0.509 2.99034 0.755302 0.166057 2.2068 -0.137824 -0.140022 -5.11406 2.53973 10.7064 -5.42618
0.514 3.02506 0.76673 0.166204 2.23166 -0.13954 -0.141777 -5.21833 2.56497 10.9179 -5.53331
0.519 3.05978 0.778165 0.16635 2.25652 -0.14126 -0.143537 -5.32364 2.59019 11.1315 -5.64148
0.524 3.09451 0.789611 0.166496 2.28139 -0.142987 -0.145303 -5.42998 2.61541 11.3473 -5.75071
0.529 3.12924 0.801066 0.166642 2.30625 -0.144718 -0.147074 -5.53735 2.64062 11.565 -5.86098
0.534 3.16398 0.81253 0.166787 2.33112 -0.146455 -0.148851 -5.64575 2.66582 11.7849 -5.97229
0.539 3.19873 0.824006 0.166932 2.35599 -0.148197 -0.150634 -5.75519 2.69102 12.0069 -6.08466
0.544 3.23348 0.835491 0.167077 2.38086 -0.149944 -0.152422 -5.86566 2.71621 12.2309 -6.19807
0.549 3.26824 0.846986 0.167221 2.40573 -0.151696 -0.154216 -5.97716 2.74139 12.457 -6.31253
0.554 3.303 0.858491 0.167365 2.4306 -0.153453 -0.156015 -6.08969 2.76656 12.6852 -6.42803
0.559 3.33777 0.870007 0.167509 2.45547 -0.155216 -0.15782 -6.20326 2.79172 12.9154 -6.54459
0.564 3.37255 0.881534 0.167652 2.48035 -0.156983 -0.15963 -6.31786 2.81688 13.1478 -6.66219
0.569 3.40733 0.893071 0.167795 2.50522 -0.158755 -0.161445 -6.43349 2.84203 13.3822 -6.78083
0.574 3.44212 0.90462 0.167937 2.5301 -0.160533 -0.163266 -6.55015 2.86717 13.6187 -6.90053
0.579 3.47692 0.91618 0.16808 2.55498 -0.162315 -0.165092 -6.66785 2.8923 13.8573 -7.02127
0.584 3.51172 0.927751 0.168222 2.57985 -0.164102 -0.166923 -6.78658 2.91743 14.098 -7.14306
0.589 3.54654 0.939333 0.168364 2.60473 -0.165894 -0.16876 -6.90634 2.94255 14.3407 -7.2659
0.594 3.58136 0.950927 0.168505 2.62962 -0.167691 -0.170602 -7.02714 2.96766 14.5855 -7.38978
0.599 3.61618 0.962531 0.168647 2.6545 -0.169493 -0.172448 -7.14897 2.99276 14.8324 -7.51471
